5.768941809236574070e-01,1.190981531821104999e+00,1.133290467437012339e+00,1.294628959735927953e+00,1.329036020235983440e+00,7.434650442570185369e-01,1.470758455695997835e+00,9.454122521743257845e-01,9.399525186888532113e-01,1.157259938262052756e+00,1.404604937087291505e+00
1.185685863266263684e-01,6.402580890953687431e-01,1.091966147052023217e+00,1.161753428025718016e+00,6.177647463015774054e-01,8.937587472210727357e-01,6.113163689986291782e-01,1.193566770345213746e+00,9.552721275864290984e-01,1.394722540718299708e+00,8.239889464062415403e-01
0.000000000000000000e+00,1.373591849514927965e+00,1.018494287125847331e+00,9.047004492486467875e-01,1.340390698941865910e+00,1.269344887207788819e+00,8.557865735603598090e-01,9.159707785285672310e-01,7.234492385769937250e-01,1.129531405913435815e+00,8.314011453293347342e-01
7.745181186028147202e-01,1.295661482865866354e+00,7.057964639168845533e-01,8.740421564447129477e-01,1.074813030863214003e+00,1.070300950129191353e+00,6.726166085347193846e-01,1.352173885995350044e+00,9.271151459696497232e-01,8.500196837472481226e-01,1.066111113764134810e+00
6.775835635142818392e-02,5.199268701605480603e-01,1.085016929539404984e+00,6.474802124611436227e-01,1.270328056590266597e+00,6.248205355972947794e-01,7.467376620275673060e-01,1.340039361285898512e+00,1.445411425644600234e+00,5.211973267576444080e-01,1.481884314010648573e+00
2.702089206693819023e-01,6.502661100513951187e-01,1.182106437228889195e+00,1.391305114703856649e+00,5.464337497235297603e-01,5.155286109006121942e-01,9.595320433955073502e-01,1.035412531279711112e+00,8.102141060038092757e-01,1.254591085681744378e+00,8.508273772413895708e-01
6.658309814254715908e-01,1.464891253237048829e+00,5.962409584925892903e-01,6.164513921080118086e-01,7.211885736156611326e-01,1.465957802656568054e+00,1.386542112644825853e+00,5.226681039151863661e-01,9.977947810064188294e-01,1.362303523297980101e+00,1.013390935814507010e+00
3.136852776893905848e-01,9.454786586881487320e-01,1.060413740175714992e+00,8.929495643770838376e-01,1.134784512477901686e+00,1.399559016482574414e+00,9.233029144846867098e-01,8.776404387189077339e-01,1.223740127433600389e+00,6.605172964447213468e-01,8.199825112275764827e-01
3.062745103741971175e-01,9.201798974152506361e-01,5.735346664219467261e-01,8.102196984705466454e-01,1.172122484799959619e+00,1.420993025792899989e+00,1.035879087935684950e+00,1.475549042484711304e+00,1.499796382303350439e+00,6.439457066637638283e-01,9.287822471616627995e-01
3.324646260649246621e-01,1.069473176400264514e+00,1.342708907341777280e+00,7.520949657295443735e-01,1.314931173030204015e+00,1.247250561390675472e+00,1.163723241985915813e+00,1.165109192269167204e+00,1.292913021613464775e+00,1.427200351275728973e+00,6.314968577189070675e-01
2.306313297859428069e-01,1.177140448268339634e+00,9.829650834086459676e-01,9.948376156174699725e-01,5.418467331071784576e-01,5.287259278402265394e-01,9.808719589993055710e-01,1.227843151796657928e+00,6.765221317320628813e-01,1.452606662725640430e+00,8.171809386404882414e-01
4.621670325182303252e-01,6.001621033977826425e-01,1.356598216039712312e+00,8.802935032207692689e-01,1.426344642801856910e+00,1.348835458362280137e+00,7.583652410003538513e-01,1.279868127500210617e+00,5.988008838940509504e-01,6.178411141825204123e-01,1.183930249360623632e+00
1.971179384072182517e-01,1.244638661813259439e+00,9.579147910124165000e-01,5.184979894366947839e-01,1.480516189806889482e+00,7.593106962808757743e-01,1.353533033065937197e+00,1.269894211334335665e+00,5.513988361342644362e-01,1.452308230147476120e+00,1.116193944964415152e+00
0.000000000000000000e+00,1.302769668867853170e+00,5.775549217841398075e-01,1.412991992962077559e+00,1.229625194746301275e+00,1.382380133653463794e+00,6.170409900270501513e-01,5.869039223827833274e-01,8.052301627935845030e-01,7.132403369183684116e-01,1.313494104876537616e+00
3.050700909360076762e-02,8.848899703841575093e-01,1.383078706912313383e+00,9.620550382130712563e-01,1.001699956520680557e+00,8.087171401366822776e-01,1.397935004826076355e+00,8.626060289937246273e-01,1.358064253478793892e+00,9.159629139187109859e-01,1.303201931848027684e+00
4.421592376894888377e-01,1.119206740531649480e+00,1.159166990874813008e+00,7.738732484114936305e-01,1.200291384812570028e+00,7.663866576474378522e-01,1.041395911185290846e+00,7.625997810555319445e-01,1.292615241902944856e+00,1.199396509639225172e+00,9.738741722333789097e-01
7.256701429612688603e-01,1.157733853050515460e+00,5.172499496493949689e-01,1.421465440203772079e+00,7.910818272603599155e-01,6.156776209934654576e-01,8.615368599899607682e-01,1.371349075067316292e+00,1.195563112112815185e+00,1.345554417784430745e+00,1.274654871207129725e+00
7.845233090075293125e-01,1.138794825209348271e+00,1.408770608023651061e+00,1.317873604303576140e+00,1.248396574177868867e+00,5.581151271581050732e-01,1.159472080445668851e+00,1.231860045365441358e+00,9.427302182413783704e-01,1.100362329238842030e+00,7.756305353639506572e-01
6.551624067112306049e-01,1.155249362260023727e+00,5.242690117227699620e-01,1.197631267592001336e+00,1.003846893412194685e+00,9.539609763340228810e-01,1.377446682883191054e+00,5.886474479251140313e-01,1.263503398714674653e+00,1.050717338203698503e+00,1.003571101392093157e+00
6.795656840305874802e-02,8.612696422770574900e-01,5.939578626119124127e-01,1.367776109017045716e+00,8.744134889911838737e-01,6.399981375330506816e-01,1.214727665545499491e+00,1.163195787347593768e+00,9.745110104602072720e-01,5.879302000300499209e-01,1.353389737113879665e+00
8.495636793895253724e-01,1.088007585816429978e+00,5.151326295030207447e-01,8.594144483221617392e-01,1.163754841109371219e+00,1.074819755607037797e+00,7.980047306925059925e-01,8.586200951381730562e-01,1.185528217431959686e+00,1.344231682938837213e+00,6.967117453244213721e-01
0.000000000000000000e+00,6.068199842547339351e-01,7.198356969460965038e-01,8.638064754204464180e-01,1.454697131336828653e+00,6.586686059333241028e-01,1.328839056227444804e+00,1.398717808120337747e+00,1.274339349853528924e+00,1.479184662695786745e+00,6.496019671330658385e-01
0.000000000000000000e+00,1.270407001790085921e+00,1.223485990088475805e+00,1.357862875450138507e+00,5.626330912504754478e-01,1.044708320143181268e+00,5.658624955634610210e-01,1.039147720217427961e+00,6.979654941634054754e-01,1.287167485275128032e+00,8.660222338931161667e-01
7.612627645249144814e-01,1.106197279609244299e+00,1.365369828617522874e+00,1.107132665250988524e+00,1.134168050915919101e+00,1.301871008527689888e+00,1.185579967209755115e+00,5.475671236017080057e-01,9.595350121763482898e-01,1.118377326172557806e+00,7.336091975263407949e-01
6.192947648831235163e-01,8.615090339641190420e-01,9.435877572202386876e-01,1.066348351496540836e+00,1.352917674265701864e+00,1.216210405330334865e+00,1.121703400080777069e+00,1.012575449233082736e+00,1.311696179732102063e+00,6.495462731241857801e-01,1.127716593444804349e+00
2.640749600479697090e-02,6.893128228567299010e-01,1.403440146091768259e+00,8.408499828599514947e-01,1.285636038369040168e+00,5.582976162011232812e-01,9.783100301502272167e-01,1.212112898377563308e+00,7.139799240737207953e-01,9.519966415634397716e-01,7.559056725526784870e-01
8.487312471388732682e-01,8.414916669728567111e-01,1.384397393300484502e+00,1.053059982806684225e+00,1.377823018040996050e+00,1.379977339292151051e+00,7.825854294871658068e-01,1.376238261416355080e+00,1.196591598341911311e+00,6.493158863422325844e-01,1.457295096843837845e+00
0.000000000000000000e+00,5.840984220018744510e-01,9.600577674333407030e-01,7.654543478882653851e-01,1.434128178477859672e+00,9.911633557782696391e-01,1.246327647763780355e+00,1.496640391481402377e+00,6.202477105415095116e-01,8.745490291812842987e-01,1.137414995504822279e+00
6.941135330605684439e-01,5.180143953512014177e-01,9.560778502470522744e-01,1.136284229883565811e+00,8.272005970176434797e-01,1.405754876296351430e+00,5.249062298917341884e-01,7.236653299094774061e-01,1.256897586908067188e+00,6.641991261965776161e-01,5.319897558542731053e-01
9.550342774101796550e-01,9.917173387644843130e-01,5.809908545228034127e-01,1.271124565746252877e+00,1.068953301104218045e+00,1.109374749175823904e+00,5.878451067437410194e-01,1.083845473739658782e+00,5.221741271852983202e-01,6.886419969662717078e-01,9.983139306120398793e-01
8.922931128344528950e-01,1.452037730348148648e+00,1.024561795927620977e+00,8.880576094421408495e-01,1.451560330576077806e+00,6.789358844846009600e-01,9.737847611431075245e-01,5.091606397833480235e-01,1.425238069233016880e+00,1.011946875457850226e+00,1.091669587053020418e+00
5.163837017388342998e-01,1.322344612778031170e+00,1.284717626198216944e+00,1.020940718265345826e+00,9.493333803115602265e-01,6.547864587939652425e-01,1.437203918673499281e+00,1.281419116453082374e+00,1.491389573013508496e+00,5.235204441809231390e-01,1.133578337490154686e+00
2.938703484614852979e-01,6.606046957096610717e-01,1.338217134576824119e+00,7.302800263462645436e-01,9.910763811708827031e-01,1.076286630528903165e+00,8.145909727760544117e-01,1.372343010927489892e+00,6.343621749218864014e-01,1.402623959810635590e+00,9.528710929459245360e-01
6.008155304790058215e-01,9.307070693501752201e-01,1.478659428697520095e+00,1.350190480224062073e+00,1.250982404327328990e+00,1.324882509132998987e+00,1.187261543698424182e+00,8.105714891348808626e-01,6.162633525448254490e-01,1.199840758516137029e+00,6.853675925316703443e-01
7.319394443991450450e-02,1.158655802071235641e+00,8.485450931978251177e-01,5.082779368850282031e-01,7.078596048254931494e-01,9.298626661991016285e-01,1.395349401760194619e+00,1.479441763457668646e+00,1.460868125112409821e+00,7.076318750586553241e-01,8.761625192078853486e-01
5.943477036018607329e-02,8.184192029830033022e-01,5.355792809550846689e-01,8.844168939359595694e-01,6.356359882269799755e-01,8.748485493213927766e-01,1.134922797098369074e+00,1.081712770325253814e+00,1.276425499155560139e+00,1.177977023486602270e+00,1.287931421540168930e+00
5.908073875885717641e-01,1.396255418363191669e+00,6.297585082195867878e-01,5.923773981709903325e-01,5.571069995304098743e-01,1.251564197091690200e+00,7.942474054727737265e-01,9.801349075114718090e-01,7.353529781131042942e-01,6.403445580902094036e-01,1.116584722910385796e+00
9.596047110025158755e-01,8.875266478318760699e-01,5.157607672584927361e-01,9.091059892193806835e-01,1.276621301998919655e+00,1.241872590496070572e+00,9.512915570098181561e-01,1.340497658452943330e+00,6.744714851793511823e-01,1.116298068760751550e+00,1.262571864229564245e+00
1.531378332214472504e-01,7.505639386321921736e-01,1.148521259717804721e+00,8.981475324635704860e-01,6.987549192864968006e-01,6.343241816950506706e-01,9.348508397850745499e-01,5.890659657768861912e-01,7.601956934733182791e-01,7.178591708604714627e-01,1.136584205658130564e+00
7.017010476611053038e-01,1.212983082540563862e+00,7.965387252457286626e-01,1.434884517319406694e+00,6.130993584856484491e-01,6.186564525754214561e-01,1.156505013129247139e+00,1.325823322869485565e+00,7.421112137789568353e-01,5.245897607402487672e-01,9.111387073797790892e-01
7.923399162739900303e-01,1.192028741205189535e+00,1.349988060352798946e+00,1.284470230653652401e+00,1.095433540635754266e+00,8.972520728324187012e-01,9.388564212385867025e-01,1.375116242306742453e+00,1.077138561431610242e+00,7.413480252390727276e-01,1.229963302451839713e+00
3.938675081329173766e-01,7.922326712964621320e-01,1.415609638433813267e+00,1.131528271349203640e+00,1.271031576540549768e+00,5.475766880235516387e-01,6.309552796732947888e-01,1.044740648564197461e+00,7.191990009936769512e-01,1.093891309753761920e+00,8.310521613304722166e-01
6.124278773266439435e-01,1.132469371110725209e+00,5.361103093777247475e-01,7.878241617849688350e-01,1.197048477838640768e+00,1.036708620112549717e+00,8.701306878229407848e-01,6.811441152161834545e-01,1.389061307202997364e+00,5.349316801720979120e-01,1.477684625480828462e+00
8.631184529359365865e-01,1.013844770468681933e+00,1.435841293053843115e+00,1.394806923355539130e+00,1.405914657582942873e+00,7.676066063354255453e-01,1.198353663771854816e+00,1.313488365166744831e+00,6.320008397188767724e-01,1.288089362995087361e+00,7.228045879544555685e-01
8.807862611211819681e-01,1.454638201831820687e+00,8.761686202285884351e-01,5.600244362291274536e-01,1.375115645119085794e+00,9.347917344416352137e-01,1.121951897485702787e+00,1.394388348534245647e+00,1.249258611918434569e+00,1.288412997813784822e+00,1.318062463669356532e+00
2.146975643263496769e-01,1.059638874890269644e+00,1.313783028654384122e+00,8.631862064564657100e-01,5.121052327611905763e-01,7.625004692041700283e-01,5.894909760074900085e-01,1.085331021181959787e+00,1.207415229075022189e+00,1.018037622520989949e+00,1.470276066374537560e+00
1.138381924183860527e-01,8.804154317397318019e-01,6.602649468028283231e-01,5.274170532888105001e-01,6.331205177106912219e-01,1.288992492507051724e+00,6.874150926995724609e-01,6.168520851975156649e-01,6.288073303777779177e-01,1.022941387946002312e+00,8.067051804174149021e-01
8.955360017623472668e-01,8.953802848108460832e-01,1.294336166317734405e+00,1.455822391188840825e+00,8.966754950870250429e-01,1.059915856545365687e+00,5.219631778067808092e-01,1.199822585871283209e+00,8.501977772069497785e-01,6.417487332567940461e-01,5.083809221996267169e-01
5.219873210203085367e-01,1.120648887966358975e+00,1.493584331356510031e+00,1.035190189488912615e+00,1.091165083557313675e+00,5.845984241847381746e-01,1.248865794969667764e+00,6.701560626491958050e-01,1.253469729743827532e+00,6.376604480289190802e-01,1.061892246001625129e+00
6.384271905063477748e-01,1.164731459518750789e+00,9.763185969068757242e-01,1.150177631084284391e+00,5.033921846644721088e-01,1.397075988376192957e+00,1.240688730168585607e+00,1.268720326372057450e+00,8.152793782527333333e-01,5.717761750792901276e-01,1.425291954089475954e+00
4.245452716979519758e-01,6.381277730400239934e-01,6.378465518116982480e-01,1.182822707686294716e+00,1.472780778792931455e+00,1.484247892705861993e+00,1.332030681425220742e+00,9.823992664488420123e-01,8.999383201813566657e-01,1.260100241222344319e+00,1.494088015249210422e+00
1.173976250541369781e-01,5.579494517991108182e-01,9.294691646313639755e-01,1.420653156840088860e+00,6.387883679087995592e-01,1.398988843919872327e+00,7.690253985062330822e-01,5.227397766379724420e-01,1.399739687589704573e+00,1.013092692734765876e+00,1.268522598726223194e+00
4.062262512790157931e-01,1.008412317810137182e+00,1.310192851080318910e+00,1.458161603560808484e+00,5.221272261898139977e-01,9.555542159099253974e-01,7.189694557444911149e-01,1.330398008094216600e+00,1.016329688256268238e+00,9.222823734439934418e-01,6.533967116001502262e-01
5.639304919598856491e-01,1.103302762888707100e+00,1.371537116135268963e+00,7.857816682714574563e-01,5.153429210740702038e-01,1.462495932448618197e+00,8.741338375048246512e-01,9.071799408645236928e-01,7.660973762183912461e-01,9.584613337109144648e-01,6.739581846427067369e-01
3.033122230315871137e-01,8.596698907885135243e-01,5.021611247683817059e-01,8.664522665200437013e-01,6.318221630721750914e-01,1.466739827909790295e+00,1.494892475139835142e+00,1.212569999282276711e+00,5.282136778945564215e-01,8.905717840097699955e-01,1.117204744832193342e+00
2.214517316954326409e-01,5.920289269077860794e-01,1.316075283962572007e+00,1.337624291344321925e+00,9.176503763236594224e-01,8.002795374538003159e-01,1.474797320116591148e+00,1.050766511639341427e+00,1.287533140298086076e+00,5.982721659024393679e-01,6.323709914604677129e-01
6.304489780654258801e-01,6.460125527844148285e-01,1.351656924505305390e+00,1.483974884735318689e+00,6.250648605443535066e-01,1.073316398478461497e+00,9.541501855220210215e-01,9.461798264513290313e-01,1.136010837854464661e+00,1.063895034902785586e+00,5.098446615710777730e-01
2.515850333441678188e-01,5.218853163670734707e-01,8.688497716352744371e-01,1.211367676034154073e+00,1.228870066266143368e+00,1.053558577734999613e+00,8.886351882263003876e-01,9.935944652914352471e-01,7.805483990341867129e-01,7.148570700716347925e-01,1.014970891452682045e+00
0.000000000000000000e+00,1.177920403836219876e+00,1.045730093799311256e+00,1.200482323138937435e+00,1.255233959045383152e+00,1.210544347432553458e+00,6.316999291089534507e-01,1.497598585510689251e+00,1.107426593636793744e+00,9.587130490903985613e-01,1.391998366058253556e+00
3.044181391631052280e-01,1.363931079260597867e+00,6.690030678130566288e-01,5.777431514489825837e-01,7.717911558798626892e-01,6.940000903456763348e-01,1.492966722021233261e+00,5.971657072331432170e-01,1.498062646111393059e+00,1.325551751249259613e+00,7.531544318902139157e-01
3.511959990932979614e-01,1.115058317916881592e+00,1.359275010504441106e+00,7.278614329002554006e-01,1.065988009549851290e+00,7.476588830265258334e-01,9.521500267344578106e-01,1.319023220487431924e+00,6.003811760126279706e-01,1.484626633369785509e+00,1.313128197213695891e+00
3.226006256147172513e-01,8.972798863838256089e-01,9.067829062443060195e-01,1.316432160478990365e+00,1.370212208248841712e+00,1.031351327320854327e+00,1.330838725326938921e+00,1.336907790407412921e+00,1.377975748284073765e+00,9.400881978655365456e-01,6.301350242005256952e-01
0.000000000000000000e+00,1.399776534109876902e+00,7.878895882668952577e-01,1.090633376276549438e+00,1.492862678394667242e+00,5.189402750540544895e-01,5.511817380191377236e-01,1.208172733388898301e+00,6.070684858219830282e-01,7.485738055151904824e-01,1.154961804872632447e+00
7.994841147942322035e-02,5.555379144588952212e-01,7.520160709527984322e-01,9.027585248126163142e-01,7.228432378735231145e-01,1.068716422609793160e+00,7.937304662371220676e-01,1.310486347825551956e+00,1.365894916615078447e+00,6.953270147657520939e-01,1.354664312318086150e+00
5.169500602909850029e-01,8.186582265745773190e-01,1.149686269853759546e+00,1.251375495338804988e+00,7.982722458721418501e-01,1.306726716417239142e+00,5.955459011884148834e-01,6.853363934777902955e-01,5.092030144534908098e-01,5.938839686208435831e-01,5.050799327196933142e-01
2.741729157601673350e-01,7.103112654317189634e-01,7.938744745695414107e-01,8.689769947414479612e-01,7.979885624936889910e-01,1.375519219485449529e+00,6.150299058673436292e-01,5.248349688183113759e-01,7.137696773669222061e-01,1.121987102957261229e+00,1.471509712665762359e+00
